tweet,user,location,date
@cta Which also explains why he said “the next train is right behind and will continue all the way”,urmomdotgov,"Chicago, Ill",2019-11-07 23:54:41
@cta @beanslyog No reason to run 3 trains in a row express to Logan regardless. Made a bad situation avoidably worse.,tripleA325,"Chicago, IL",2019-11-07 23:53:12
RT @ChicagoDOT: Very excited about the new @CTA #buslane completed on Chicago Avenue at Milwaukee/Ogden. We’ll be using increased ride-hail…,iliekmudkip,Chicago,2019-11-07 23:53:02
@cta OK we know there was a sick passenger at Jackson blue line but you’ve now run 3 trains express Damen to Logan… https://t.co/LWOOgnwSNc,tripleA325,"Chicago, IL",2019-11-07 23:51:46
"My @cta train just went express from Damen to Logan Square and I feel as if I’m flying first class. 

This is also… https://t.co/m31I4167ai",tankboy,Chicago,2019-11-07 23:51:26
@thismantrading @cta This is exactly what I assume sick passenger is code for,JBreezy773,"Chicago, IL",2019-11-07 23:49:47
Daily fuck the @cta tweet. Blue line service continues to be trash #blueline #cta,beanslyog,At the function,2019-11-07 23:48:43
@thismantrading @cta The guy with a cigarette in his mouth and no coat? Looks like I got off just in time,Commakazee,"Chicago, IL",2019-11-07 23:46:33
"@cta blue line is consistently trash at rush hour, you know, the only time it matters",olmec_donald,"Chicago, IL",2019-11-07 23:45:51
"@NorthwesternMed @LurieCancer @AbilityLab @GildasClubCHI @ChicagoGMC The RTA, @cta, @Metra, and @PaceSuburbanBus pr… https://t.co/fjeM3fUn6v",KDillardRTA,Northeastern Illinois,2019-11-07 23:45:22
RT @cta: [Significant Delays] 63rd-bound Green Line trains are standing near California due to police activity. Crews working to restore se…,MikePTraffic,"Chicago, IL",2019-11-07 23:44:54
RT @cta: [Significant Delays] 63rd-bound Green Line trains are standing near California due to police activity. Crews working to restore se…,TotalTrafficCHI,"Chicago, IL",2019-11-07 23:44:51
@cta There was a lack of communication this morning at Howard. Northbound Yellow line trains were boarding on the s… https://t.co/KbKVKJzhgE,JeffSherry,"Chicago, Illinois.",2019-11-07 23:44:46
"@CWBChicago @cta Wheelchair or not, there would be hell to pay.",tech4290,United States,2019-11-07 23:43:50
RT @cta: [Significant Delays] Blue Line trains are standing Harlem (FP) due to an unauthorized person on the tracks. Crews working to resto…,transit_tweets,,2019-11-07 23:43:06
@cta You are an embarrassment to this fine city @cta. You should be ashamed of yourselves.,nheitzman,Chicago,2019-11-07 23:42:03
"@donjenny @cta @CTA doesn’t have competition. Unfortunately, the users of the transit system are not a priority",booserolton,Chicago,2019-11-07 23:41:20
"“Sick passenger” just turned into “door problem” for @cta #blueline riders. Guys, send a consistent message. #nevergettinghome",ljakub01,"Logan Square, Chicago",2019-11-07 23:38:59
RT @cta: [Major Delays] O'Hare-bound Blue Line trains are running w/residual delays and congestion following an earlier sick customer at Ja…,transit_tweets,,2019-11-07 23:38:55
@cta Where is the train for Waahington stop? Been 22 min and no one has left the platform for OHare. Very dangerous. @cta,USCMichelle,"Charlotte, NC",2019-11-07 23:38:44
"@cta Been standing at Washington for 40 minutes now. Get your shit together, this is unacceptable.",donjenny,Chicago,2019-11-07 23:36:07
".@cta Blue Line. Yeah, that’s gonna be a no from me dog. https://t.co/o8FE2ikd4B",danjohns7,"Chicago, IL",2019-11-07 23:35:59
RT @cta: [Service Disruption] O'Hare-bound Blue Line trains are standing at Jackson due to a sick customer at Jackson.. Crews working to re…,transit_tweets,,2019-11-07 23:35:26
@cta What kind of sick,lprdsknpllbxbot,,2019-11-07 23:34:04
RT @thismantrading: @cta I was on that train and got off to get on the one behind it. Mentally ill guy fully exposed and screaming and pass…,transit_tweets,,2019-11-07 23:32:23
RT @cta: [Major Delays] O'Hare-bound Blue Line trains are standing at Jackson due to a sick customer at Jackson.. Crews working to restore…,bootyhisattva,Chicago,2019-11-07 23:31:52
The @cta blue line operator made everyone get off the train because of a “medical emergency” only to walk the entir… https://t.co/BgnbPYtYMx,urmomdotgov,"Chicago, Ill",2019-11-07 23:31:01
RT @cta: [Major Delays] O'Hare-bound Blue Line trains are standing at Jackson due to a sick customer at Jackson.. Crews working to restore…,transit_tweets,,2019-11-07 23:30:10
RT @bradical89: @cta So y’all announce this 20 minutes AFTER trains have been not running??,transit_tweets,,2019-11-07 23:29:52
RT @cta: [Major Delays] O'Hare-bound Blue Line trains are running w/residual delays and congestion following an earlier sick customer at Ja…,TotalTrafficCHI,"Chicago, IL",2019-11-07 23:29:51
"To the woman on the @cta who disgustingly glared at the man loudly open-mouth chewing next to her, then pulled her… https://t.co/Nez1UFFMS4",ZacharyHanz,Chicago,2019-11-07 23:29:34
@cta Run the first train express and get rid of the traffic jam instead of making every stop and saying there’s 7 t… https://t.co/ikp02Tfxbm,mkeane130,,2019-11-07 23:29:22
@cta I love that you don’t inform passagers before swiping their ventra card and provide no way of issuing refunds.… https://t.co/D7otqq0rPO,lorenzosorice,Chicago,2019-11-07 23:28:40
@cta Some trains should go Express.,sandyroseanaya,"Chicago, IL",2019-11-07 23:28:19
RT @cta: [Service Disruption] O'Hare-bound Blue Line trains are standing at Jackson due to a sick customer at Jackson.. Crews working to re…,foucault_45,west logan square,2019-11-07 23:28:08
@cta it would be wonderful if you told us your trains were broken BEFORE you took our money. It can’t be that complicated to do.,blackcat0012,,2019-11-07 23:27:48
@KenMantel @cta @CPDCitywide CTA's cleaning crews SUCK,iAm_Cookies,"Chicago, IL",2019-11-07 23:27:37
@cta Hope they’re ok!,KaitlinNickrent,"Chicago, IL",2019-11-07 23:26:57
@pepsipizzapups @cta Currently on a bus cold as fuck because @cta allows this bus withba broken window out of the garage.,iAm_Cookies,"Chicago, IL",2019-11-07 23:26:55
RT @cta: [Significant Delays] O'Hare-bound Blue Line trains are standing at Jackson due to a sick customer at Jackson.. Crews working to re…,transit_tweets,,2019-11-07 23:26:27
@pepsipizzapups @cta I second that,iAm_Cookies,"Chicago, IL",2019-11-07 23:26:24
RT @cta: [Service Disruption] O'Hare-bound Blue Line trains are standing at Jackson due to a sick customer at Jackson.. Crews working to re…,CTABlueLn,"Chicago, IL",2019-11-07 23:26:07
@cta stop putting defective buses on the road...broke ass window... 29° on this j14 and WE ARE COLD AS FUCK,iAm_Cookies,"Chicago, IL",2019-11-07 23:25:40
@cta @tacky_blue_suit We know what it means,anti_vince,"Chicago, IL",2019-11-07 23:25:11
RT @cta: [Major Delays] O'Hare-bound Blue Line trains are standing at Jackson due to a sick customer at Jackson.. Crews working to restore…,ClydeDiazN,"Chicago, IL",2019-11-07 23:24:30
RT @cta: [Major Delays] O'Hare-bound Blue Line trains are standing at Jackson due to a sick customer at Jackson.. Crews working to restore…,foucault_45,west logan square,2019-11-07 23:24:24
@cta FIGURE IT OUT!!,CJCARL55,"Chicago, IL",2019-11-07 23:24:17
"@akarents @cta if someone commits suicide on the tracks, what do you expect them to do? they can’t control that",emmmpaigee97,"Chicago, IL",2019-11-07 23:23:28
@anti_vince @cta Exactly,tacky_blue_suit,chicago,2019-11-07 23:22:41
"@cta riders, O'Hare bound Blue Line is standing at Jackson. Expect major delays O'Hare bound",TerrenceMiltner,,2019-11-07 23:22:18
@cta I was on that train and got off to get on the one behind it. Mentally ill guy fully exposed and screaming and… https://t.co/vT38odQEkE,thismantrading,,2019-11-07 23:22:17
Plan on additional time to catch your flight if taking the @CTA #BlueLine to @fly2ohare as #trains are stopped with… https://t.co/3YBr31fzpF,WBBM780Traffic,"Chicago, IL",2019-11-07 23:21:12
"Hey @cta, what's happening with the O'Hare blue line? https://t.co/0tpNmqpASX",noveldeadbeat,"Chicago, IL",2019-11-07 23:21:11
RT @cta: [Major Delays] O'Hare-bound Blue Line trains are standing at Jackson due to a sick customer at Jackson.. Crews working to restore…,CTABlueLn,"Chicago, IL",2019-11-07 23:20:07
@cta So y’all announce this 20 minutes AFTER trains have been not running??,bradical89,"Chicago, IL",2019-11-07 23:19:46
"@tacky_blue_suit @cta Drunk, High, or Crazy",anti_vince,"Chicago, IL",2019-11-07 23:19:34
@bradical89 @KaitlinNickrent @cta CFD just arrived.,lenoreo,Chicago,2019-11-07 23:19:30
"@cta so yall send defective buses out on the streets huh?

Its 29° outside and we on this bus with a broken ass window.",iAm_Cookies,"Chicago, IL",2019-11-07 23:19:29
@cta It smells incredibly bad by the Turnstiles at Lake Red Line Station Washington entrance that leads to the Pedw… https://t.co/zof85BS9TX,MovesLikeRoy,,2019-11-07 23:19:14
"@cta I always wonder what ""sick passenger"" is code for.",tacky_blue_suit,chicago,2019-11-07 23:18:25
"@bradical89 @KaitlinNickrent @cta Sounds like they are waiting for medical personnel to arrive, so this could be a bit of a slog.",lenoreo,Chicago,2019-11-07 23:18:17
@cta you're complete shit,pepsipizzapups,"Chicago, IL",2019-11-07 23:17:14
RT @cta: [Significant Delays] O'Hare-bound Blue Line trains are standing at Jackson due to a sick customer at Jackson.. Crews working to re…,MikePTraffic,"Chicago, IL",2019-11-07 23:16:54
RT @cta: [Significant Delays] O'Hare-bound Blue Line trains are standing at Jackson due to a sick customer at Jackson.. Crews working to re…,TotalTrafficCHI,"Chicago, IL",2019-11-07 23:16:51
Holy shit @cta. It's 5 on a weekday and I've seen one train in 20 minutes. How is it still this bad? #cta #chicago #fixit,JayyBoness,"Chicago, IL",2019-11-07 23:16:38
@cta blue line to O'Hare stuck @ Jackson.,TheLitoProject,"Chicago, IL",2019-11-07 23:16:23
"@bradical89 @KaitlinNickrent @cta Nah, it's stuck at Jackson, but I can't tell what's going on.",lenoreo,Chicago,2019-11-07 23:16:05
@cta so what’s the issue with the blue line right now?,fortunas_wheel,"Chicago, IL",2019-11-07 23:15:50
RT @ChicagoDOT: Very excited about the new @CTA #buslane completed on Chicago Avenue at Milwaukee/Ogden. We’ll be using increased ride-hail…,Duffcycle,"Carrboro, NC",2019-11-07 23:15:23
@KaitlinNickrent @cta Looks like it’s stuck at Monroe. At Washington now and it’s been sitting there for a solid 10 minutes now.,bradical89,"Chicago, IL",2019-11-07 23:14:12
"RT @activetrans: ""Ride-hailing companies like @Uber and @lyft, and their allies, are suggesting the tax really targets minorities. In fact,…",gerasimenkoju,"Chicago, IL",2019-11-07 23:10:45
I’m gonna say it: people aged 50-60 do not get priority seating on the L and they do not have the right to push the… https://t.co/bODFdtAprf,JBlizz_,Chicago,2019-11-07 23:10:39
@cta Is this why the blue line is still delayed/slow?,KaitlinNickrent,"Chicago, IL",2019-11-07 23:10:32
@cta where are the Northbound Clark 22 articulated buses at 4:30pm? Far too many riders headed home on a jammed bus… https://t.co/uW2ivdoyQi,78k8,,2019-11-07 23:03:57
@cta the redline has smelled like straight feces this entire week. fumes have been getting stronger,emursemusic,"Chicago, IL",2019-11-07 22:59:14
"Our #PrEP ads are back on the @cta! Here at #Esperanza, we offer #safe &amp; #effective options to stay #HIVnegative su… https://t.co/HP2x7E2q0I",EsperanzaHealth,"Chicago, IL",2019-11-07 22:51:56
"@cta Minor delay is waiting an extra 3 to 4 minutes, waiting an extra 10 is not minor. Go stand in the cold for 15… https://t.co/3lUe8VPeD4",BigLosChavez,Chi City North,2019-11-07 22:49:16
RT @ChicagoDOT: Very excited about the new @CTA #buslane completed on Chicago Avenue at Milwaukee/Ogden. We’ll be using increased ride-hail…,NACTO,,2019-11-07 22:48:44
RT @ChicagoDOT: Very excited about the new @CTA #buslane completed on Chicago Avenue at Milwaukee/Ogden. We’ll be using increased ride-hail…,BethABrand,,2019-11-07 22:48:21
RT @ChicagoDOT: Very excited about the new @CTA #buslane completed on Chicago Avenue at Milwaukee/Ogden. We’ll be using increased ride-hail…,VisionZeroChi,"Chicago, IL",2019-11-07 22:46:29
@cta check this driver please to close on all accounts. Seems the brake lights are messed up and clearly did not ch… https://t.co/MA47BjJpJ6,TheRealSammarco,"Gladstone Park, Chicago",2019-11-07 22:44:32
@DashBarkHuss @cta I love your work Dashiell 😊,JanelBrandon12,"Brisbane, Queensland",2019-11-07 22:32:01
RT @ChicagoDOT: Very excited about the new @CTA #buslane completed on Chicago Avenue at Milwaukee/Ogden. We’ll be using increased ride-hail…,chicagoedgehub,"Chicago, IL",2019-11-07 22:20:43
RT @cta: [Minor Delays] Kimball-bound Brown and Linden Purple Line Express trains are standing at Diversey. Crews working to restore servic…,transit_tweets,,2019-11-07 22:19:52
🍟Home of @cta Proud and @CIA Brave? https://t.co/g2BoQOIPTk BULLIES? https://t.co/rBndwTVufV 🇺🇸 Mr.… https://t.co/38NXNOBxBP,Octavian92363b7,,2019-11-07 22:18:41
RT @GregHinz: How an effort to shore up the @CTA somehow got turned into an attack on African-American neighborhoods: @Uber's war on @chica…,MaulikV8,Chicago,2019-11-07 22:18:39
RT @ChicagoDOT: Very excited about the new @CTA #buslane completed on Chicago Avenue at Milwaukee/Ogden. We’ll be using increased ride-hail…,TransMarkGroup,"Boulder, CO",2019-11-07 22:16:36
"RT @activetrans: ""Ride-hailing companies like @Uber and @lyft, and their allies, are suggesting the tax really targets minorities. In fact,…",iliekmudkip,Chicago,2019-11-07 22:16:08
RT @cta: [Minor Delays] Kimball-bound Brown and Linden Purple Line Express trains are running w/residual delays following an earlier delay…,TotalTrafficCHI,"Chicago, IL",2019-11-07 22:13:47
"The @cta is really on some shit right now. Bikes, backpacks, phone speaker conversations...",VeeSanders,🌚,2019-11-07 22:13:13
RT @cta: [Minor Delays] Kimball-bound Brown and Linden Purple Line Express trains are standing at Diversey. Crews working to restore servic…,TotalTrafficCHI,"Chicago, IL",2019-11-07 22:09:58
RT @cta: [Minor Delays] Kimball-bound Brown and Linden Purple Line Express trains are standing at Diversey. Crews working to restore servic…,MikePTraffic,"Chicago, IL",2019-11-07 22:09:56
@ChicagoDOT @activetrans @cta Will a camera be used to enforce it?  Or will it just be like a bike lane and violato… https://t.co/Uu7Y7A3xUW,Mchandler07,"Chicago, IL",2019-11-07 22:06:42
RT @ChicagoDOT: Very excited about the new @CTA #buslane completed on Chicago Avenue at Milwaukee/Ogden. We’ll be using increased ride-hail…,activetrans,Chicagoland,2019-11-07 21:59:22
"147 is crowded as hell🤣🤣🤣 (at @CTA Bus Stop 1127 in Chicago, IL) https://t.co/ARaEJEKKzD",lostboy2,chicago il,2019-11-07 21:55:36
@MoniqueSoltani @AnneKPIX @cta Anne just sent me the info. Thanks so much!,JackieKPIX,"San Francisco, CA",2019-11-07 21:46:40
RT @ChicagoDOT: Very excited about the new @CTA #buslane completed on Chicago Avenue at Milwaukee/Ogden. We’ll be using increased ride-hail…,LucasStephens2,"Chicago, IL",2019-11-07 21:45:43
"RT @activetrans: ""Ride-hailing companies like @Uber and @lyft, and their allies, are suggesting the tax really targets minorities. In fact,…",mjblane,Chicago,2019-11-07 21:41:38
RT @ChicagoDOT: Very excited about the new @CTA #buslane completed on Chicago Avenue at Milwaukee/Ogden. We’ll be using increased ride-hail…,MikePTraffic,"Chicago, IL",2019-11-07 21:41:08
Very excited about the new @CTA #buslane completed on Chicago Avenue at Milwaukee/Ogden. We’ll be using increased r… https://t.co/BcVjyUfWfi,ChicagoDOT,,2019-11-07 21:40:50
